feature_id,municipality_mapbiomas,abbrev_state,biome
23690,Lagoão,RS,MATA ATLÂNTICA
23691,Lagoa dos Três Cantos,RS,MATA ATLÂNTICA
23692,Lagoa Vermelha,RS,MATA ATLÂNTICA
23693,Lajeado,RS,MATA ATLÂNTICA
23694,Lajeado do Bugre,RS,MATA ATLÂNTICA
23695,Liberato Salzano,RS,MATA ATLÂNTICA
23696,Lindolfo Collor,RS,MATA ATLÂNTICA
23697,Linha Nova,RS,MATA ATLÂNTICA
23698,Machadinho,RS,MATA ATLÂNTICA
23699,Mampituba,RS,MATA ATLÂNTICA
23700,Maquiné,RS,MATA ATLÂNTICA
23701,Maratá,RS,MATA ATLÂNTICA
23702,Marau,RS,MATA ATLÂNTICA
23703,Marcelino Ramos,RS,MATA ATLÂNTICA
23704,Mariano Moro,RS,MATA ATLÂNTICA
23705,Marques de Souza,RS,MATA ATLÂNTICA
23706,Mata,RS,MATA ATLÂNTICA
23707,Mato Castelhano,RS,MATA ATLÂNTICA
23708,Mato Leitão,RS,MATA ATLÂNTICA
23709,Mato Queimado,RS,MATA ATLÂNTICA
23710,Maximiliano de Almeida,RS,MATA ATLÂNTICA
23711,Miraguaí,RS,MATA ATLÂNTICA
23712,Montauri,RS,MATA ATLÂNTICA
23713,Monte Alegre dos Campos,RS,MATA ATLÂNTICA
23714,Monte Belo do Sul,RS,MATA ATLÂNTICA
23715,Montenegro,RS,MATA ATLÂNTICA
23716,Mormaço,RS,MATA ATLÂNTICA
23717,Morrinhos do Sul,RS,MATA ATLÂNTICA
23718,Morro Reuter,RS,MATA ATLÂNTICA
23719,Muçum,RS,MATA ATLÂNTICA
23720,Muitos Capões,RS,MATA ATLÂNTICA
23721,Muliterno,RS,MATA ATLÂNTICA
23722,Não-Me-Toque,RS,MATA ATLÂNTICA
23723,Nicolau Vergueiro,RS,MATA ATLÂNTICA
23724,Nonoai,RS,MATA ATLÂNTICA
23725,Nova Alvorada,RS,MATA ATLÂNTICA
23726,Nova Araçá,RS,MATA ATLÂNTICA
23727,Nova Bassano,RS,MATA ATLÂNTICA
23728,Nova Boa Vista,RS,MATA ATLÂNTICA
23729,Nova Bréscia,RS,MATA ATLÂNTICA
23730,Nova Candelária,RS,MATA ATLÂNTICA
23731,Nova Esperança do Sul,RS,MATA ATLÂNTICA
23732,Nova Hartz,RS,MATA ATLÂNTICA
23733,Nova Pádua,RS,MATA ATLÂNTICA
23734,Nova Palma,RS,MATA ATLÂNTICA
23735,Nova Petrópolis,RS,MATA ATLÂNTICA
23736,Nova Prata,RS,MATA ATLÂNTICA
23737,Nova Ramada,RS,MATA ATLÂNTICA
23738,Nova Roma do Sul,RS,MATA ATLÂNTICA
23739,Nova Santa Rita,RS,MATA ATLÂNTICA
23740,Novo Cabrais,RS,MATA ATLÂNTICA
23741,Novo Hamburgo,RS,MATA ATLÂNTICA
23742,Novo Machado,RS,MATA ATLÂNTICA
23743,Novo Tiradentes,RS,MATA ATLÂNTICA
23744,Novo Xingu,RS,MATA ATLÂNTICA
23745,Novo Barreiro,RS,MATA ATLÂNTICA
23746,Osório,RS,MATA ATLÂNTICA
23747,Paim Filho,RS,MATA ATLÂNTICA
23748,Palmeira das Missões,RS,MATA ATLÂNTICA
23749,Palmitinho,RS,MATA ATLÂNTICA
23750,Panambi,RS,MATA ATLÂNTICA
23751,Paraí,RS,MATA ATLÂNTICA
23752,Paraíso do Sul,RS,MATA ATLÂNTICA
23753,Pareci Novo,RS,MATA ATLÂNTICA
23754,Parobé,RS,MATA ATLÂNTICA
23755,Passa Sete,RS,MATA ATLÂNTICA
23756,Passo do Sobrado,RS,MATA ATLÂNTICA
23757,Passo Fundo,RS,MATA ATLÂNTICA
23758,Paulo Bento,RS,MATA ATLÂNTICA
23759,Paverama,RS,MATA ATLÂNTICA
23760,Pejuçara,RS,MATA ATLÂNTICA
23761,Picada Café,RS,MATA ATLÂNTICA
23762,Pinhal,RS,MATA ATLÂNTICA
23763,Pinhal da Serra,RS,MATA ATLÂNTICA
23764,Pinhal Grande,RS,MATA ATLÂNTICA
23765,Pinheirinho do Vale,RS,MATA ATLÂNTICA
23766,Pinto Bandeira,RS,MATA ATLÂNTICA
23767,Pirapó,RS,MATA ATLÂNTICA
23768,Planalto,RS,MATA ATLÂNTICA
23769,Poço das Antas,RS,MATA ATLÂNTICA
23770,Pontão,RS,MATA ATLÂNTICA
23771,Ponte Preta,RS,MATA ATLÂNTICA
23772,Portão,RS,MATA ATLÂNTICA
23773,Porto Lucena,RS,MATA ATLÂNTICA
23774,Porto Mauá,RS,MATA ATLÂNTICA
23775,Porto Vera Cruz,RS,MATA ATLÂNTICA
23776,Porto Xavier,RS,MATA ATLÂNTICA
23777,Pouso Novo,RS,MATA ATLÂNTICA
23778,Presidente Lucena,RS,MATA ATLÂNTICA
23779,Progresso,RS,MATA ATLÂNTICA
23780,Protásio Alves,RS,MATA ATLÂNTICA
23781,Putinga,RS,MATA ATLÂNTICA
23782,Quatro Irmãos,RS,MATA ATLÂNTICA
23783,Quevedos,RS,MATA ATLÂNTICA
23784,Quinze de Novembro,RS,MATA ATLÂNTICA
23785,Redentora,RS,MATA ATLÂNTICA
23786,Relvado,RS,MATA ATLÂNTICA
23787,Restinga Sêca,RS,MATA ATLÂNTICA
23788,Rio dos Índios,RS,MATA ATLÂNTICA
23789,Rio Pardo,RS,MATA ATLÂNTICA
23790,Riozinho,RS,MATA ATLÂNTICA
23791,Roca Sales,RS,MATA ATLÂNTICA
23792,Rodeio Bonito,RS,MATA ATLÂNTICA
23793,Rolador,RS,MATA ATLÂNTICA
23794,Rolante,RS,MATA ATLÂNTICA
23795,Ronda Alta,RS,MATA ATLÂNTICA
23796,Rondinha,RS,MATA ATLÂNTICA
23797,Roque Gonzales,RS,MATA ATLÂNTICA
23798,Sagrada Família,RS,MATA ATLÂNTICA
23799,Saldanha Marinho,RS,MATA ATLÂNTICA
23800,Salto do Jacuí,RS,MATA ATLÂNTICA
23801,Salvador das Missões,RS,MATA ATLÂNTICA
23802,Salvador do Sul,RS,MATA ATLÂNTICA
23803,Sananduva,RS,MATA ATLÂNTICA
23804,Santa Bárbara do Sul,RS,MATA ATLÂNTICA
23805,Santa Cecília do Sul,RS,MATA ATLÂNTICA
23806,Santa Clara do Sul,RS,MATA ATLÂNTICA
23807,Santa Cruz do Sul,RS,MATA ATLÂNTICA
23808,Santa Maria,RS,MATA ATLÂNTICA
23809,Santa Maria do Herval,RS,MATA ATLÂNTICA
23810,Santa Rosa,RS,MATA ATLÂNTICA
23811,Santa Tereza,RS,MATA ATLÂNTICA
23812,Santiago,RS,MATA ATLÂNTICA
23813,Santo Ângelo,RS,MATA ATLÂNTICA
23814,Santo Antônio do Palma,RS,MATA ATLÂNTICA
23815,Santo Antônio da Patrulha,RS,MATA ATLÂNTICA
23816,Santo Antônio do Planalto,RS,MATA ATLÂNTICA
23817,Santo Augusto,RS,MATA ATLÂNTICA
23818,Santo Cristo,RS,MATA ATLÂNTICA
23819,Santo Expedito do Sul,RS,MATA ATLÂNTICA
23820,São Domingos do Sul,RS,MATA ATLÂNTICA
23821,São Francisco de Assis,RS,MATA ATLÂNTICA
23822,São Francisco de Paula,RS,MATA ATLÂNTICA
23823,São João da Urtiga,RS,MATA ATLÂNTICA
23824,São João do Polêsine,RS,MATA ATLÂNTICA
23825,São Jorge,RS,MATA ATLÂNTICA
23826,São José das Missões,RS,MATA ATLÂNTICA
23827,São José do Herval,RS,MATA ATLÂNTICA
23828,São José do Hortêncio,RS,MATA ATLÂNTICA
23829,São José do Inhacorá,RS,MATA ATLÂNTICA
23830,São José do Ouro,RS,MATA ATLÂNTICA
23831,São José do Sul,RS,MATA ATLÂNTICA
23832,São José dos Ausentes,RS,MATA ATLÂNTICA
23833,São Leopoldo,RS,MATA ATLÂNTICA
23834,São Luiz Gonzaga,RS,MATA ATLÂNTICA
23835,São Marcos,RS,MATA ATLÂNTICA
23836,São Martinho,RS,MATA ATLÂNTICA
23837,São Martinho da Serra,RS,MATA ATLÂNTICA
23838,São Miguel das Missões,RS,MATA ATLÂNTICA
23839,São Nicolau,RS,MATA ATLÂNTICA
23840,São Paulo das Missões,RS,MATA ATLÂNTICA
23841,São Pedro da Serra,RS,MATA ATLÂNTICA
23842,São Pedro das Missões,RS,MATA ATLÂNTICA
23843,São Pedro do Butiá,RS,MATA ATLÂNTICA
23844,São Pedro do Sul,RS,MATA ATLÂNTICA
23845,São Sebastião do Caí,RS,MATA ATLÂNTICA
23846,São Valentim,RS,MATA ATLÂNTICA
23847,São Valentim do Sul,RS,MATA ATLÂNTICA
23848,São Valério do Sul,RS,MATA ATLÂNTICA
23849,São Vendelino,RS,MATA ATLÂNTICA
23850,São Vicente do Sul,RS,MATA ATLÂNTICA
23851,Sapiranga,RS,MATA ATLÂNTICA
23852,Sapucaia do Sul,RS,MATA ATLÂNTICA
23853,Sarandi,RS,MATA ATLÂNTICA
23854,Seberi,RS,MATA ATLÂNTICA
23855,Sede Nova,RS,MATA ATLÂNTICA
23856,Segredo,RS,MATA ATLÂNTICA
23857,Selbach,RS,MATA ATLÂNTICA
23858,Senador Salgado Filho,RS,MATA ATLÂNTICA
23859,Serafina Corrêa,RS,MATA ATLÂNTICA
23860,Sério,RS,MATA ATLÂNTICA
23861,Sertão,RS,MATA ATLÂNTICA
23862,Sete de Setembro,RS,MATA ATLÂNTICA
23863,Severiano de Almeida,RS,MATA ATLÂNTICA
23864,Silveira Martins,RS,MATA ATLÂNTICA
23865,Sinimbu,RS,MATA ATLÂNTICA
23866,Sobradinho,RS,MATA ATLÂNTICA
23867,Soledade,RS,MATA ATLÂNTICA
23868,Tabaí,RS,MATA ATLÂNTICA
23869,Tapejara,RS,MATA ATLÂNTICA
23870,Tapera,RS,MATA ATLÂNTICA
23871,Taquara,RS,MATA ATLÂNTICA
23872,Taquari,RS,MATA ATLÂNTICA
23873,Taquaruçu do Sul,RS,MATA ATLÂNTICA
23874,Tenente Portela,RS,MATA ATLÂNTICA
23875,Terra de Areia,RS,MATA ATLÂNTICA
23876,Teutônia,RS,MATA ATLÂNTICA
23877,Tio Hugo,RS,MATA ATLÂNTICA
23878,Tiradentes do Sul,RS,MATA ATLÂNTICA
23879,Toropi,RS,MATA ATLÂNTICA
23880,Torres,RS,MATA ATLÂNTICA
23881,Travesseiro,RS,MATA ATLÂNTICA
23882,Três Arroios,RS,MATA ATLÂNTICA
23883,Três Cachoeiras,RS,MATA ATLÂNTICA
23884,Três Coroas,RS,MATA ATLÂNTICA
23885,Três de Maio,RS,MATA ATLÂNTICA
23886,Três Forquilhas,RS,MATA ATLÂNTICA
23887,Três Palmeiras,RS,MATA ATLÂNTICA
23888,Três Passos,RS,MATA ATLÂNTICA
23889,Trindade do Sul,RS,MATA ATLÂNTICA
23890,Triunfo,RS,MATA ATLÂNTICA
23891,Tucunduva,RS,MATA ATLÂNTICA
23892,Tunas,RS,MATA ATLÂNTICA
23893,Tupanci do Sul,RS,MATA ATLÂNTICA
23894,Tupandi,RS,MATA ATLÂNTICA
23895,Tuparendi,RS,MATA ATLÂNTICA
23896,Ubiretama,RS,MATA ATLÂNTICA
23897,União da Serra,RS,MATA ATLÂNTICA
23898,Vacaria,RS,MATA ATLÂNTICA
23899,Vale Verde,RS,MATA ATLÂNTICA
23900,Vale do Sol,RS,MATA ATLÂNTICA
23901,Vale Real,RS,MATA ATLÂNTICA
23902,Vanini,RS,MATA ATLÂNTICA
23903,Venâncio Aires,RS,MATA ATLÂNTICA
23904,Vera Cruz,RS,MATA ATLÂNTICA
23905,Veranópolis,RS,MATA ATLÂNTICA
23906,Vespasiano Corrêa,RS,MATA ATLÂNTICA
23907,Viadutos,RS,MATA ATLÂNTICA
23908,Vicente Dutra,RS,MATA ATLÂNTICA
